"""Datum""";"""alias""";"""timestamp""";"""value""";"""air_temperature""";;;;;;
16.01.2020 18:28;9;1.5792E+12;5;6.7;;;;;;
18.01.2020 17:44;9;1.57937E+12;0;5.4;;;;;;
19.01.2020 14:56;5;1.57945E+12;4;4;;;;;;
22.01.2020 05:26;7;1.57967E+12;4;-2.6;;;;;;
25.01.2020 17:59;6;1.57998E+12;4;1.8;;;;;;
01.02.2020 15:59;8;1.58057E+12;8;13.1;;;;;;
02.02.2020 03:08;9;1.58061E+12;4;11;;;;;;
04.02.2020 10:07;9;1.58081E+12;4;3.6;;;;;;
10.02.2020 17:58;7;1.58136E+12;8;10.2;;;;;;
11.02.2020 01:02;6;1.58138E+12;3;10.8;;;;;;
12.02.2020 14:07;5;1.58152E+12;0;6.1;;;;;;
23.02.2020 06:52;5;1.58244E+12;9;8.3;;;;;;
25.02.2020 20:36;7;1.58266E+12;3;8.1;;;;;;
28.02.2020 04:34;5;1.58286E+12;2;3.4;;;;;;
02.03.2020 05:14;7;1.58313E+12;7;3.4;;;;;;
02.03.2020 08:22;6;1.58314E+12;7;4.7;;;;;;
09.03.2020 00:13;5;1.58371E+12;5;6;;;;;;
14.03.2020 00:37;9;1.58415E+12;9;3.3;;;;;;
17.03.2020 05:31;6;1.58442E+12;9;6.2;;;;;;
18.03.2020 07:06;9;1.58452E+12;3;6;;;;;;
19.03.2020 08:22;5;1.58461E+12;11;9.6;;;;;;
21.03.2020 02:25;6;1.58476E+12;5;9;;;;;;
27.03.2020 19:00;6;1.58534E+12;1;10.7;;;;;;
31.03.2020 16:01;6;1.58567E+12;8;9;;;;;;
02.04.2020 04:53;8;1.5858E+12;4;1.3;;;;;;
08.04.2020 23:01;7;1.58639E+12;11;13.7;;;;;;
16.04.2020 12:52;9;1.58704E+12;9;14.6;;;;;;
17.04.2020 13:59;7;1.58713E+12;11;18.3;;;;;;
17.04.2020 23:38;9;1.58717E+12;6;16.5;;;;;;
18.04.2020 08:22;8;1.5872E+12;4;13.7;;;;;;
19.04.2020 00:31;8;1.58726E+12;12;15.9;;;;;;
22.04.2020 00:08;9;1.58751E+12;8;14.6;;;;;;
25.04.2020 20:13;8;1.58785E+12;1;20.5;;;;;;
08.05.2020 16:12;8;1.58895E+12;0;24.3;;;;;;
11.05.2020 05:15;7;1.58917E+12;4;17.1;;;;;;
11.05.2020 11:48;8;1.5892E+12;5;17.5;;;;;;
11.05.2020 14:24;6;1.58921E+12;3;14.3;;;;;;
14.05.2020 12:09;7;1.58946E+12;5;10;;;;;;
17.05.2020 11:02;5;1.58971E+12;7;16.9;;;;;;
22.05.2020 05:03;8;1.59012E+12;9;14.4;;;;;;
23.05.2020 17:56;8;1.59026E+12;10;13.5;;;;;;
31.05.2020 01:15;9;1.59089E+12;1;13.6;;;;;;
12.06.2020 09:13;6;1.59195E+12;3;16.7;;;;;;
18.06.2020 16:16;9;1.5925E+12;8;20.7;;;;;;
29.06.2020 02:24;7;1.5934E+12;10;15.8;;;;;;
30.06.2020 16:54;7;1.59354E+12;8;25.2;;;;;;
01.07.2020 17:37;6;1.59363E+12;7;28.1;;;;;;
05.07.2020 03:43;7;1.59392E+12;3;17.3;;;;;;
06.07.2020 05:06;7;1.59401E+12;7;22;;;;;;
07.07.2020 17:30;7;1.59414E+12;12;22.6;;;;;;
08.07.2020 17:01;9;1.59423E+12;6;25.7;;;;;;
09.07.2020 07:32;6;1.59428E+12;8;19.4;;;;;;
09.07.2020 08:29;5;1.59428E+12;12;21.8;;;;;;
14.07.2020 19:43;5;1.59476E+12;9;24.7;;;;;;
19.07.2020 18:11;8;1.59518E+12;5;25.6;;;;;;
20.07.2020 23:30;6;1.59529E+12;4;22.2;;;;;;
23.07.2020 10:38;6;1.5955E+12;10;22.7;;;;;;
23.07.2020 14:22;6;1.59551E+12;2;25.6;;;;;;
26.07.2020 07:48;6;1.59575E+12;10;19.2;;;;;;
05.08.2020 14:53;8;1.59664E+12;7;22.2;;;;;;
08.08.2020 16:10;9;1.5969E+12;2;29.5;;;;;;
10.08.2020 09:22;5;1.59705E+12;4;21.7;;;;;;
16.08.2020 21:14;8;1.59761E+12;11;25.8;;;;;;
21.08.2020 12:48;5;1.59801E+12;0;28.4;;;;;;
24.08.2020 02:36;5;1.59824E+12;3;18.5;;;;;;
25.08.2020 05:53;6;1.59833E+12;2;13.9;;;;;;
25.08.2020 06:52;6;1.59834E+12;4;13.8;;;;;;
25.08.2020 09:12;8;1.59835E+12;12;17.8;;;;;;
12.09.2020 15:16;7;1.59992E+12;4;24.1;;;;;;
12.09.2020 23:57;5;1.59996E+12;11;19.2;;;;;;
14.09.2020 13:37;9;1.60009E+12;0;22.9;;;;;;
18.09.2020 18:17;5;1.60045E+12;5;22.2;;;;;;
21.09.2020 20:29;6;1.60072E+12;7;21.5;;;;;;
26.09.2020 04:28;7;1.60109E+12;8;9.2;;;;;;
26.09.2020 19:11;9;1.60115E+12;3;8.7;;;;;;
30.09.2020 09:49;7;1.60146E+12;11;11.2;;;;;;
05.10.2020 00:20;9;1.60186E+12;11;11.9;;;;;;
07.10.2020 11:16;9;1.60207E+12;8;12.9;;;;;;
12.10.2020 21:20;7;1.60254E+12;12;8.9;;;;;;
22.10.2020 02:24;5;1.60333E+12;6;10.7;;;;;;
27.10.2020 19:58;6;1.60383E+12;2;8.1;;;;;;
13.11.2020 04:02;9;1.60524E+12;0;5.6;;;;;;
16.11.2020 16:00;5;1.60554E+12;10;11.8;;;;;;
18.11.2020 08:21;6;1.60569E+12;6;4.6;;;;;;
19.11.2020 09:49;7;1.60578E+12;8;10.7;;;;;;
20.11.2020 07:52;6;1.60586E+12;7;5.8;;;;;;
20.11.2020 10:29;6;1.60587E+12;12;6.4;;;;;;
28.11.2020 02:35;7;1.60653E+12;2;1.8;;;;;;
28.11.2020 18:24;7;1.60659E+12;4;1.6;;;;;;
29.11.2020 17:14;7;1.60667E+12;4;1.5;;;;;;
30.11.2020 22:59;6;1.60678E+12;8;1.7;;;;;;
03.12.2020 16:33;6;1.60701E+12;7;3.8;;;;;;
09.12.2020 05:25;7;1.60749E+12;6;2.5;;;;;;
11.12.2020 11:43;5;1.60769E+12;8;0.4;;;;;;
12.12.2020 17:38;7;1.60779E+12;12;6.4;;;;;;
15.12.2020 14:03;6;1.60804E+12;8;6.7;;;;;;
21.12.2020 13:57;7;1.60856E+12;12;6.4;;;;;;
26.12.2020 17:48;8;1.39059E+12;11;0.2;;;;;;
27.12.2020 15:50;6;1.60908E+12;6;0.4;;;;;;
04.01.2021 06:08;9;1.60974E+12;8;0.2;;;;;;
04.01.2021 12:22;6;1.60976E+12;9;1.7;;;;;;
05.01.2021 17:53;5;1.60987E+12;5;0.5;;;;;;
08.01.2021 06:06;7;1.61009E+12;7;-0.2;;;;;;
13.01.2021 17:07;7;1.61056E+12;12;5.5;;;;;;
15.01.2021 15:21;9;1.61072E+12;2;-1.3;;;;;;
16.01.2021 11:42;9;1.6108E+12;5;-2.8;;;;;;
18.01.2021 02:41;7;1.61094E+12;1;2.4;;;;;;
28.01.2021 20:18;5;1.61187E+12;12;10.4;;;;;;
28.01.2021 23:59;9;1.61188E+12;8;10.3;;;;;;
31.01.2021 08:56;7;1.61208E+12;2;4.9;;;;;;
07.02.2021 18:46;9;1.61272E+12;1;4.5;;;;;;
09.02.2021 14:17;9;1.61288E+12;7;1.6;;;;;;
16.02.2021 20:26;7;1.61351E+12;11;5.4;;;;;;
25.02.2021 02:30;8;1.61422E+12;7;5.2;;;;;;
08.03.2021 09:59;6;1.6152E+12;7;4.6;;;;;;
10.03.2021 04:23;5;1.61535E+12;1;2.3;;;;;;
11.03.2021 18:22;8;1.61549E+12;4;10.7;;;;;;
19.03.2021 04:48;5;1.61613E+12;7;-0.5;;;;;;
19.03.2021 14:49;9;1.61617E+12;1;6.4;;;;;;
20.03.2021 07:47;5;1.61623E+12;5;-0.5;;;;;;
21.03.2021 20:45;8;1.61636E+12;5;3.6;;;;;;
23.03.2021 14:41;7;1.61651E+12;8;7.9;;;;;;
23.03.2021 22:42;8;1.61654E+12;8;4;;;;;;
31.03.2021 08:23;5;1.61718E+12;9;8;;;;;;
07.04.2021 18:30;5;1.61782E+12;1;4;;;;;;
10.04.2021 17:21;7;1.61808E+12;10;16.6;;;;;;
11.04.2021 16:45;8;1.61816E+12;2;17.9;;;;;;
12.04.2021 14:22;9;1.61824E+12;8;4.6;;;;;;
15.04.2021 18:35;7;1.61851E+12;3;8;;;;;;
17.04.2021 02:17;7;1.61863E+12;12;2.8;;;;;;
23.04.2021 18:13;9;1.6192E+12;2;19.5;;;;;;
23.04.2021 23:20;8;1.61922E+12;1;12.2;;;;;;
27.04.2021 12:34;5;1.61953E+12;0;13.3;;;;;;
27.04.2021 20:52;5;1.61956E+12;4;17.2;;;;;;
28.04.2021 07:31;9;1.6196E+12;8;10.7;;;;;;
28.04.2021 15:39;9;1.61962E+12;6;19.7;;;;;;
29.04.2021 03:38;9;1.61967E+12;5;11.9;;;;;;
29.04.2021 15:03;8;1.61971E+12;8;13.3;;;;;;
05.05.2021 10:17;6;1.62021E+12;2;8.5;;;;;;
08.05.2021 10:51;5;1.62047E+12;1;10.4;;;;;;
20.05.2021 07:37;9;1.6215E+12;12;8.9;;;;;;
25.05.2021 01:10;5;1.62191E+12;3;10.5;;;;;;
26.05.2021 19:17;6;1.62206E+12;3;13.6;;;;;;
27.05.2021 16:02;9;1.62213E+12;2;12.3;;;;;;
30.05.2021 11:20;6;1.62237E+12;10;17.8;;;;;;
03.06.2021 14:38;5;1.62273E+12;1;23.1;;;;;;
04.06.2021 08:03;8;1.62279E+12;12;18.3;;;;;;
05.06.2021 02:05;8;1.62286E+12;9;17.1;;;;;;
05.06.2021 08:39;5;1.62288E+12;12;17;;;;;;
08.06.2021 02:18;8;1.62312E+12;11;15.9;;;;;;
08.06.2021 23:55;5;1.6232E+12;4;16.4;;;;;;
12.06.2021 02:11;9;1.62346E+12;8;18.1;;;;;;
12.06.2021 20:38;9;1.62353E+12;1;24.4;;;;;;
14.06.2021 05:45;9;1.62365E+12;7;15.6;;;;;;
18.06.2021 12:19;8;1.62402E+12;12;25.8;;;;;;
19.06.2021 10:50;7;1.6241E+12;11;23.5;;;;;;
26.06.2021 00:58;6;1.62467E+12;9;16.6;;;;;;
26.06.2021 23:20;5;1.62475E+12;3;20.6;;;;;;
27.06.2021 08:05;8;1.62478E+12;12;20.2;;;;;;
03.07.2021 05:36;7;1.62529E+12;12;14.7;;;;;;
03.07.2021 15:22;7;1.62533E+12;9;23.8;;;;;;
05.07.2021 09:51;7;1.62548E+12;6;17.5;;;;;;
08.07.2021 03:50;6;1.62572E+12;10;16.9;;;;;;
08.07.2021 22:01;8;1.62578E+12;9;15.1;;;;;;
12.07.2021 23:31;5;1.62613E+12;5;20.3;;;;;;
17.07.2021 13:47;6;1.62653E+12;3;21.4;;;;;;
17.07.2021 23:27;8;1.62656E+12;8;19.4;;;;;;
19.07.2021 02:16;5;1.62666E+12;11;17.8;;;;;;
24.07.2021 05:33;8;1.6271E+12;6;20.8;;;;;;
26.07.2021 23:28;9;1.62734E+12;8;18.8;;;;;;
27.07.2021 10:56;5;1.62738E+12;0;19.5;;;;;;
31.07.2021 19:09;9;1.62776E+12;12;21.5;;;;;;
02.08.2021 02:30;6;1.62787E+12;12;13.7;;;;;;
15.08.2021 01:51;6;1.62899E+12;12;23.2;;;;;;
15.08.2021 22:45;7;1.62907E+12;3;25.2;;;;;;
26.08.2021 18:41;7;1.63E+12;10;18.9;;;;;;
27.08.2021 09:58;8;1.63006E+12;0;16.5;;;;;;
01.09.2021 21:13;8;1.63053E+12;10;18.1;;;;;;
08.09.2021 04:17;7;1.63107E+12;5;15.1;;;;;;
19.09.2021 17:45;8;1.63207E+12;8;12.1;;;;;;
21.09.2021 10:14;9;1.63222E+12;4;13.1;;;;;;
23.09.2021 03:18;8;1.63237E+12;9;11.2;;;;;;
24.09.2021 11:41;8;1.63248E+12;3;17.4;;;;;;
25.09.2021 11:29;9;1.63257E+12;12;17.4;;;;;;
28.09.2021 06:13;6;1.63281E+12;3;14.4;;;;;;
29.09.2021 06:22;5;1.6329E+12;1;15.4;;;;;;
30.09.2021 09:00;7;1.63299E+12;9;11.5;;;;;;
02.10.2021 11:04;8;1.63317E+12;7;16.8;;;;;;
05.10.2021 23:00;8;1.63347E+12;12;13.3;;;;;;
10.10.2021 00:42;8;1.63383E+12;6;10;;;;;;
16.10.2021 02:01;9;1.63435E+12;5;7.5;;;;;;
20.10.2021 22:29;9;1.63477E+12;2;13;;;;;;
24.10.2021 02:57;9;1.63504E+12;12;5.1;;;;;;
01.11.2021 07:22;7;1.63575E+12;9;10.1;;;;;;
04.11.2021 14:44;9;1.63604E+12;12;8.2;;;;;;
09.11.2021 10:26;8;1.63645E+12;0;5.3;;;;;;
11.11.2021 00:39;5;1.63659E+12;7;3.6;;;;;;
14.11.2021 00:43;7;1.63685E+12;9;8.5;;;;;;
14.11.2021 01:23;5;1.63685E+12;0;8.3;;;;;;
14.11.2021 12:45;8;1.63689E+12;5;10;;;;;;
17.11.2021 16:16;6;1.63717E+12;1;5.9;;;;;;
18.11.2021 06:52;5;1.63722E+12;1;2.8;;;;;;
18.11.2021 14:13;5;1.63724E+12;6;9.4;;;;;;
23.11.2021 02:27;5;1.63763E+12;12;5.4;;;;;;
23.11.2021 15:13;9;1.63768E+12;7;4.3;;;;;;
23.11.2021 19:11;7;1.63769E+12;2;4.3;;;;;;
24.11.2021 05:57;8;1.63773E+12;10;3.8;;;;;;
26.11.2021 13:18;7;1.63793E+12;11;1.5;;;;;;
28.11.2021 22:31;7;1.63814E+12;0;2.2;;;;;;
04.12.2021 03:25;8;1.63859E+12;6;1.3;;;;;;
06.12.2021 21:13;6;1.63883E+12;12;2.7;;;;;;
06.12.2021 22:27;7;1.63883E+12;1;3.7;;;;;;
14.12.2021 13:16;8;1.63949E+12;7;3;;;;;;
15.12.2021 20:34;5;1.6396E+12;6;2.7;;;;;;
16.12.2021 20:51;8;1.63969E+12;11;3.5;;;;;;
24.12.2021 08:41;6;1.64034E+12;3;5.7;;;;;;
25.12.2021 22:18;7;1.64047E+12;6;5.7;;;;;;
29.12.2021 21:52;8;1.64081E+12;0;12.1;;;;;;
31.12.2021 14:36;5;1.64096E+12;3;10.1;;;;;;
31.12.2021 16:02;9;1.64097E+12;6;10.7;;;;;;
01.01.2022 00:12;5;1.641E+12;4;#NV;;;;;;
03.01.2022 09:53;5;1.6412E+12;4;#NV;;;;;;
05.01.2022 20:31;6;1.64141E+12;10;#NV;;;;;;
06.01.2022 20:33;7;1.6415E+12;9;#NV;;;;;;
09.01.2022 16:40;7;1.64175E+12;12;#NV;;;;;;
12.01.2022 20:18;9;1.64202E+12;2;#NV;;;;;;
27.01.2022 08:16;8;1.64327E+12;1;#NV;;;;;;
05.02.2022 08:43;9;1.64405E+12;7;#NV;;;;;;
06.02.2022 16:46;8;1.64417E+12;5;#NV;;;;;;
07.02.2022 04:33;9;1.64421E+12;11;#NV;;;;;;
20.02.2022 23:27;9;1.6454E+12;4;#NV;;;;;;
24.02.2022 22:28;9;1.64574E+12;2;#NV;;;;;;
26.02.2022 08:01;8;1.64586E+12;8;#NV;;;;;;
28.02.2022 03:54;9;1.64602E+12;8;#NV;;;;;;
04.03.2022 17:27;9;1.64641E+12;4;#NV;;;;;;
06.03.2022 04:06;6;1.64654E+12;0;#NV;;;;;;
07.03.2022 09:10;7;1.64664E+12;7;#NV;;;;;;
08.03.2022 01:30;9;1.6467E+12;8;#NV;;;;;;
08.03.2022 09:34;5;1.64673E+12;3;#NV;;;;;;
12.03.2022 21:17;9;1.64712E+12;6;#NV;;;;;;
16.03.2022 11:40;9;1.64743E+12;8;#NV;;;;;;
16.03.2022 12:58;6;1.64744E+12;7;#NV;;;;;;
06.04.2022 10:04;8;1.64924E+12;5;#NV;;;;;;
10.04.2022 00:10;7;1.64955E+12;0;#NV;;;;;;
11.04.2022 17:21;9;1.6497E+12;0;#NV;;;;;;
13.04.2022 05:00;5;1.64983E+12;9;#NV;;;;;;
15.04.2022 08:37;8;1.65001E+12;5;#NV;;;;;;
16.04.2022 08:36;6;1.6501E+12;0;#NV;;;;;;
20.04.2022 15:43;9;1.65047E+12;4;#NV;;;;;;
22.04.2022 12:28;7;1.65063E+12;9;#NV;;;;;;
22.04.2022 20:50;9;1.65066E+12;8;#NV;;;;;;
30.04.2022 05:02;7;1.65129E+12;6;#NV;;;;;;
02.05.2022 22:23;9;1.65153E+12;2;#NV;;;;;;
04.05.2022 21:12;8;1.6517E+12;0;#NV;;;;;;
